Compound	m.z	RT	Metabolite	BPP01	HPP01	60517	52426	70281	33057	92102	14256	86732	29343	41236	93663	25319	43268	37702	55914	5676	18614	41252	87843	1774	86331	BPP02	HPP02	38033	28158	95584	41338	61915	74121	69462	27843	10203	43070	33471	87483	82037	50574	55993	76905	67334	84556	71320	82805	BPP03	HPP03	51313	58552	83484	83852	44527	84353	58569	7024	90778	91392	43277	37463	59417	3970	1988	21669	46461	14048	4544	9871	BPP04	HPP04	9143	50683	50069	88313	38215	3565	88611	93855	79381	38807	59391	48975	31878	42394	27071	13380	37660	89443	18543	19844	BPP05	HPP05	64520	77602	82435	23359	26288	73289	70939	82651	70551	52795	46726	79150	31498	31665	76721	32016	45871	42991	2190	22553	BPP06	HPP06	BPP07	HPP07	57556	42316	19466	66309	71692	71938	32830	81316	93427	72860	19045	85279	42966	33398	45989	4503	4833	8276	73407	25287	BPP08	HPP08	79056	1488	95355	81822	35538	85108	58292	89129	23632	45723	14463	36865	56095	75694	45590	75885	22282	83326	29010	2955	BPP09	HPP09	572	99473	70860	34871	XBPP-LCfail3	8308	88820	29827	18282	15710	59113	82620	9419	75315	85066	70231	53615	37084	41997	27290	7222	BPP10	HPP10	11404	17689	52456	34348	92807	16806	91028	13544	52107	84373	26369	79621	74647	14930	37147	47234	95186	139	10805	24917	BPP11	HPP11	90914	6752	94239	73677	52174	88175	37694	9120	83807	5222	38388	92782	10582	59182	77206	82745	21313	3532	21032	3148	BPP12	HPP12	BPP13	HPP13	6944	98445	1877	99175	71577	25472	56231	14481	42469	40567	79652	85677	21516	9095	71098	24053	90437	47183	90719	28639	BPP14	HPP14	47329	23202	38430	38153	68793	96097	19358	36974	33688	6406	5299	3803	83286	83245	35563	28277	32065	4410	99860	41441	BPP15	HPP15	19680	26164	15931	20094	11553	34706	5603	73485	71844	7517	17574	9823	70603	97993	22351	53957	10268	46990	32881	65936	BPP16	HPP16	94030	79339	59143	27159	66292	42116	30373	2102	47201	90749	74842	32432	74758	95713	15886	5307	20650	86540	32287	71074	BPP17	HPP17	69738	14407	79183	38443	42951	63343	60034	97944	46028	40752	54028	6480	58731	93468	8572	1238	61450	26942	40856	74259	BPP18	HPP18
urate			urate	57607726	56528817	59239526	66769064	49577614	46100230	51576060	45325745	37297290	43031571	65492104	55002423	56554690	46394467	39059409	50111968	44881101	62326474	41007362	55884929	50269762	57958432	54433580	52666505	40744853	34557066	43938863	43056607	35793368	63000222	37288890	51410038	53851482	32317439	43979825	50217508	45670018	45696958	47290285	40769862	52158554	47143481	61980130	50032437	56478813	50991463	40404419	62499070	39192209	40819425	40806630	40383126	65465719	62116271	53395541	47810233	45594808	33305157	43097083	62600674	31395083	42723984	53040219	49541843	56100857	49073117	55761399	50568994	41097374	52388495	37350755	43255485	44780842	43409536	48668069	49854292	39512826	42677498	41454791	50892824	54898319	36339876	55573650	54832068	54499819	88460704	47475716	56145285	53679437	48038674	60027192	48223829	42160008	36912425	42422676	45588156	38874119	66033887	38673812	45345192	43791022	44250084	41984288	45034365	43683715	44911470	47645098	47045376	52593201	48270359	54765040	44869614	53650609	48155294	38152612	40644139	36771060	46082559	33216171	46735128	40560855	45961847	54680736	45927250	46444829	57912336	45021067	42896466	55589673	29272292	55403552	61877126	49049899	38913398	57561136	49077454	51082671	44637820	69310258	55724338	47103849	43823200	52087480	56670120	58226299	50560801	42712765	60544205	49821270	39804282	66206183	44092945	51088578	40867455	53013255	41422506	62005753	52783256	38381527	61746421	61310053	42922591	62650842	38650944	61860689	41013565	56635379	51324668	49176804	57280400	57398474	58674278	43688603	45939748	62570832	49957970	52601612	40686304	47147499	65626142	53457247	59942693	52775048	57111623	74842990	56290131	39730141	65832101	61098436	62701466	55458341	50538959	61186431	52559494	66736553	49297251	62560329	48532820	50291752	65687006	71889514	66527293	50910565	56572513	63636007	46295138	49607137	44650246	43184625	42489570	55752928	47305651	43151522	56218658	34754475	62857394	39421215	54943507	42323346	56109482	42855311	57729664	61439062	66364383	63272592	53115066	60117200	62205626	71747781	70244073	49022194	41035920	40722034	64321004	62321189	58693950	55835016	73826950	48713094	60889484	53135569	77738096	51613596	47827718	65738703	54191446	66811013	52054570	57354326	47232383	47965619	46559777	37512457	53100302	52851483	68717615	36577554	49106443	47105826	33444367	61465237	44764090	71976054	58913210	62728434	52580836	54693766	53918682	57494071	50729653	60917793	28984587	63915356	64780178	61391116	57310416	55108066	71341305	64491414	44870849	46346550	50717204	49573802	47986006	63081761	38619698	36954037	46494646	67315160	54657810	41431344	53112618	58590711	68773169	54503612	63648995	45361905	74373854	65385236	56848366	59739202	54231952	49800688	51971695	53858947	66012559	45369563	77343954	72653985	71776635	65903443	55068816	57382157	59630365	59411299	71519396	48900724	40166561	60207166	54105905	49158107	67978294	67433850	66316393	56728140	46435161	62630546	69335614	54964313	68445380	47491237	59899446	38994935	48219590	51679134	59097053	56512637
uridine			uridine	6276159	5671050	8167938	5446372	6143466	3651423	5942965	6520871	4800918	5583836	2672327	4368799	10488272	5476420	4369818	6892886	4824418	7089991	5489224	7098481	6408830	3150941	5905880	5647614	8020851	6207186	3565855	9538968	7396797	6058331	3758435	2122068	3168481	5249531	5488307	4775768	4108881	3157622	3499821	4142389	4726202	4242870	2968290	3904460	6169425	6006496	6421809	4333065	5710124	4987919	4703534	4799509	6955347	6412438	6789347	5782744	7984289	4610647	4981263	3636049	5193470	5998791	5768674	3718342	6952224	6705961	6424073	6383546	4467467	5004102	6349075	7507554	5881132	4255580	4109673	4957767	6420936	4348404	7779444	4302093	5506345	4980364	4988130	5606758	3823800	4840427	4503743	5257351	5911695	5324513	5302131	5355051	6127438	2689099	5545799	5366706	8262315	3434124	5100455	5919912	5294084	7044138	7790546	2868769	9559086	4443441	6841637	4119458	6281847	6388733	6168924	5469551	6051448	5925521	5812846	3096748	7221999	6709524	4118065	7886938	4051531	6725251	4188515	3682870	6714253	6443518	3709341	3337749	7094918	6858138	4448337	8298662	7985875	6480966	6236439	5721613	13995884	4133643	5208707	5699326	9366277	4068090	5793924	3938061	4094703	5493693	4812675	6319002	8827477	5563075	5978722	5219385	6096435	5390289	9602043	7583598	6515251	6850324	7313440	8550366	6974748	8590391	7770250	7265911	6109113	5672071	6261471	5567880	7083825	8552079	6878696	6156012	7297403	5806388	6684301	8822010	6302197	5729089	6038345	8074954	7225117	2981983	4207252	13807958	10477993	7732662	7726823	3537521	7966904	8340665	5526421	8533910	7995551	10868539	8366758	7248498	7995347	7528485	6857870	9226705	8469166	7970339	7117430	10157642	5157211	4670811	7460635	6354380	3425786	9413199	8529169	6633105	6786646	7085456	6199590	5122243	8252093	7893393	9943589	8502879	5176939	5820558	10497878	8031829	7839817	4393066	3993357	4178720	6977752	3620411	5233878	3577186	3695626	4371729	4591075	4579427	3802319	4498563	3945815	4764696	4556580	3943073	4802726	3791187	4936731	4722195	4115253	4415057	4076868	3357749	3483070	4169625	4411073	4818022	3017318	8482938	2506969	4485508	5572140	2881109	4597899	6194798	4867228	3715462	4507863	3798056	5520986	3991435	3578353	4623829	4700752	4387579	4226736	4990259	1999148	4981943	4826463	4069354	3400596	2884346	5273644	4623195	6601495	6046797	3886825	6803189	4470304	5365044	4551870	4338338	2987269	5077722	5171341	7571146	4265648	2328620	5723153	3898734	3855973	6583925	6119866	3427811	6330627	6999686	2166707	3642802	6971252	6145693	6586961	3993877	8158490	3509631	6066800	5815354	5573030	4429409	4300027	9576441	5918549	9479140	3236240	5403281	2837892	8406685	4367737	2785608	2549660	9605046	9211008	4197866	8502509	7976652	4273979	2566341	5476916	6338835	6168057
xanthine			xanthine	131346	217939	237516	155583	128510	169747	163710	269109	107514	159180	129863	156217	177361	73642	69851	148804	124643	118746	140765	179302	147158	173456	95926	187443	123528	152844	122946	109902	165317	327153	143946	103116	83867	101989	71289	130245	85892	394831	242220	111726	147376	172071	123800	111494	108553	183962	112732	120690	151749	141831	156754	140922	187766	179508	148207	145853	338725	125386	182300	146489	146934	111144	180677	77247	154843	207591	117325	256569	216561	107826	136421	192833	217819	99478	347895	245772	194372	297411	212794	176712	377313	169052	321584	636813	318127	354947	119544	199581	135848	273973	332719	169496	448391	129740	162937	276741	299844	142482	299636	341304	222813	488371	288310	159258	398113	105875	242456	144883	323833	339148	136387	317252	146858	330953	254562	232561	304990	581706	445548	378500	156602	476362	509649	1151301	278803	299562	308110	204492	983589	366619	367215	369111	326864	343711	135609	388041	684114	133831	350080	708079	490058	127372	295152	301256	521868	177273	287930	475300	386028	421458	192087	311919	727809	343721	430140	333501	153282	470097	223215	482370	704859	450109	260623	644051	573885	668844	455772	473490	309557	856264	526690	763628	769521	654143	2228448	708276	1079135	903558	376720	235010	707005	185948	569929	325119	2374398	417493	451607	499602	423925	907170	412127	491304	448102	602149	890534	708856	1212153	479566	544890	808948	445404	217300	707372	548308	660777	477497	2205901	634328	462493	324943	610150	350917	314665	332310	436349	162606	555108	600549	403539	659343	472554	449713	568115	259180	580832	158174	300056	187883	505127	275408	175893	157118	399934	381285	233301	285488	115659	624704	236991	289700	271532	242721	210682	193227	258839	100548	194317	151492	194565	82706	90297	116218	217045	132010	196451	139368	103250	210297	156599	64200	413630	157723	416440	155218	315343	198891	160769	185807	224945	154258	206210	160319	110555	135254	101293	125320	194773	331624	132495	168035	136614	414753	164481	140846	104185	81955	93812	336149	202374	174049	132632	150241	221771	268793	192097	108604	316090	154361	305674	127574	198412	169328	178240	210137	145449	178645	198520	238212	256815	565734	108525	159801	259526	167091	240688	291195	143061	258710	301934	207770	261256	290898	243302	323052	133443	192795	870645	323116	296033	582541	140105	773142	158256	348680	192297	201703	330385
xanthurenate			xanthurenate	12150	29908	22733	42266	19756	26472	8492	43380	33065	25397	54130	31319	57877	70092	19177	34037	61025	42279	59348	53155	76295	68216	8853	63844	32739	42047	55843	55478	56067	68044	59403	49795	58292	38406	56775	82322	74936	11098	25909	26558	52069	42317	78561	69667	8059	53988	45439	64006	44594	46555	50061	62747	45654	61535	53853	45913	52920	44645	40187	49602	51558	88961	64867	57051	52676	69106	8444	53721	72540	53539	57223	50486	43818	45458	51789	67095	63966	58915	75860	36005	73097	59404	56514	83223	52632	59460	57005	69921	5727	44943	76465	39040	69628	38626	54053	31576	43389	64994	57175	55242	73731	19777	43839	54021	56233	58078	62106	62441	24723	74117	8322	52758	23973	40823	11089	30983	47416	105499	29565	89390	40389	32830	116138	31877	43633	56399	51575	34678	39695	43531	77690	56625	30616	34782	12611	55562	32051	41482	49185	68224	51887	58669	41091	51954	118089	40250	35723	56458	23282	49226	47504	66556		47433	45617	52509	16341	60564	45942	24018	56274	47212	22439	16659	41873	45174	28436	87833	27084	71349	92210	56378	47668	75840	43368	26000	76323	27331	101376	12061	67037	68748	46938	25777	90783	73176	45203	85192	76584	70857	31867	85101	36933	59324	80990	21292	69138	52584	56157	73249	60913	8384	58785	75830	56338	38095	60858	47301	41297	65888	62906	50342	48130	72019	21970	38326	50949	60558	43296	75959	49081	77702	41215	7224	49214	14615	51316	59579	63943	57029	44706	54322	42645	58727	49744	59888	56206	76440	54011	58436	39469	76914	52443	64738	69340	69052	93226	25578	54580	53146	57422	66502	41794	53073	52417	183283	31433	46654	62274	56963	47106	53304	59692	58645	62524	36602	55330	75257	67767	17560	51778	38598	64031	50209	62236	71775	54506	94154	75432	69818	60288	41752	56956	58139	58774	52281	53594	68573	57039	64870	58677	20430	60162	70818	46434	86678	43913	81556	75002	84114	69255	57456	65163	46987	67900	134077	90841	125679	84518	85169	61592	75830	69457	24257	94632	65486	62143	71357	85163	74716	61856	85952	89683	141175	112891	83917	65840	76306	54237	88473	86740	95553	58202	45362	81323	23603	89361
XMP			XMP																																																																																																																																																																																																																																																																																																																																																	
cholate			cholate																																																																																																																																																																																																																																																																																																																																																	
glycocholate			glycocholate																																																																																																																																																																																																																																																																																																																																																	
taurocholate			taurocholate																																																																																																																																																																																																																																																																																																																																																	
glycodeoxycholate/glycochenodeoxycholate			glycodeoxycholate/glycochenodeoxycholate																																																																																																																																																																																																																																																																																																																																																	
taurodeoxycholate/taurochenodeoxycholate			taurodeoxycholate/taurochenodeoxycholate																																																																																																																																																																																																																																																																																																																																																	
chenodeoxycholate/deoxycholate			chenodeoxycholate/deoxycholate																																																																																																																																																																																																																																																																																																																																																	
suberate			suberate																																																																	570250																																																																																																																																																																																																																																																																																
sebacate			sebacate																																																																																																																																																																																																																																																																																																																																																	
hydroxyphenylacetate			hydroxyphenylacetate	15204	28617	31777	38032	25396	21927	32334	18397	34365	22720	27833	25490	15805	36983	24344	19349	18582	34377	35680	30205	18737	29732	7979	21967	11653	13031	19326	31218	14444	20202	12988	19859	31435	14309	15029	10427	14308	13936	19516	26016	31903	18211	38652	24330	5740	20354	17437	27903	18397	21369	19767	12079	22455	22149	17654	18528	20448	13379	22857	20022	23229	27650	20067	12670	11442	13566	7310	16397	22671	15324	19770	15981	14808	24669	14618	34142	5917		9786	10778	26573	19748	10594	16152	8904	37351	16319	18024	9279	15970	10035	13935	23851	26573	9477	13458	6464	15424	16570	19697	11978	10406	11926	27009	9548	17282	15236	14495	21261	13087	9662	9809	7804	18582	13751	14857	5203	10921	11893	16627	26574	9102	20430	10552	17282	11336	34273	17080	18397	24669	22434	7804	10760	22528	7544	13194	12822	7388	10128	14445	13937	35740	14469	13751	21928	17097	11707	8129	14918	8811	62069	20255	20880	19484	19326	15536	6876	12810	19434	8052	21175	20199	19697	11893	29732	20625	25793	30714	36049	26924	25289	18260	22040	23383	5892	11258	16129	22661	31961	12016	21370	24826	16529	42306	17282	23173	47201	18264	12078	19026	13751	17907	8330	14372	23043	16148	13751	19331	29643	17654	17467	11511	15562	28490	14627	13592	17557	16167	13701	13937	22701	11893	6999	15828	9766	24130	6857	10034	13566	19140	19884	13163	12078	6779	24698	13194	30679	37912	20140	31962	48459	46994	23231	62065	40511	11158	52756	35133	37921	29174	23621	43033	35457	34935	26518	37350	32877	14101	29546	67229	44168	27580	9776	31934	23785	25458	13540	32098	32333	33261	27455	32148	18949	55725	7974	34868	37070	34238	27042	17217	30296	13007	85430	17158	30090	63665	31187	16094	38983	21926	49974	48315	38280	17816	30451	48499	24642	80821	24715	29805	22254	15423	36686	23827	34748	39001	25994	31997	15052	19575	34311	24530	23032	13751	28061	55368	17359	20818	14661	44041	28987	34613	31962	13909	29360	15413	41092	18769	23042	24280	21136	42799	45144	44312	38445	27085	11449	21924	36979	27567	32918	23174	27248	14687	16167	14308	26789
indolelactate			indolelactate	3717													2416											3159								3345		3903										3531		1858		1858			2973	7434	2043						3530				3531		3345	2044	2973	2973	2231				1673					2974									2230														2602									3902		3345												2230												3531				2044		1858					5203							2230			2228	2044		3345		2601					2417	2601	3525				4274	3531				3345				1858	2416		3553						1858		2602	2044						2229		4088							3158									1858							2973	3159			2601	2230						2045			3159		2601				2602		4646		2973						2416									2044		2044						5761	2973		3722		2416	2973									2602				3902	4088		2044				3530	1858	2230					2973	1859	4832		5947				1856		2416							2416			2602		2973		2416	2787	1859			2416	2787	
indoxylsulfate			indoxylsulfate	6658323	6337205	3918750	5884333	3472970	6209710	9815282	4032614	2927540	1817063	6952114	7394142	3691905	5281756	5294024	5338747	6579841	8414328	3062890	2463001	8094964	3147587	7400924	5441187	3032080	5510783	8004834	2717460	10734660	3763146	5944529	2901769	7697190	10252320	7050609	887731	11448381	3147338	7457725	7690303	10874573	1229594	5012156	5027863	6662497	5646350	4430496	6093603	8529579	6998406	7867398	2325244	6578875	1442099	3613357	4244389	5508693	11047866	5186925	3253919	3839457	8490165	4685600	4955575	2820116	1656003	7307299	6224294	4636844	1392340	6329385	4510806	2218833	5738691	5726985	6679161	1218629	1444407	8643380	1039845	4753385	8995918	4038857	5856285	2532047	11551402	3097973	4655670	6748579	5162627	8363119	4389586	3121232	8838634	8525320	6560835	3491001	12476501	4645845	8211832	11838156	1943133	11263859	5080115	1694996	7579741	3883445	4387790	3760452	4633174	6283151	5614827	6087561	5402078	7185162	6980866	3832221	4991272	2403244	4311913	3953904	5016528	4262758	2666418	7378643	5719130	5201894	10943140	5232359	2487649	10834251	2635702	3144932	6183376	5889595	5110803	2339157	3578234	2757896	8619272	2272368	9582205	3116868	4735514	2870710	6289280	7633307	8476301	7363525	4172433	13128119	4587081	5301142	6660402	5622667	1546912	5322771	5638569	3359852	9069891	5144378	3086205	6926749	2749733	11219075	6838293	4507810	6362794	6343265	6536749	7788560	8740715	3068709	6013647	2123616	4261689	3418146	17452984	2935298	8245543	6702863	3480438	3925336	7821789	1834003	6222630	5579487	10330890	1426414	6093642	7328653	4868457	8102022	6065346	6020549	4667575	3697137	4319398	3330866	1494166	6357688	6770169	5585534	12166130	7483669	5957762	6915111	5894500	4896981	2541151	1847285	2788500	890739	6297479	3237918	8343322	4053405	5400137	5250594	4644889	4349555	2471442	3258059	6117996	5137948	6446538	5667313	2010264	2044873	1212869	9564966	1565609	4032670	1777611	3003423	5407781	6337634	8523039	2444080	5348174	4922354	9551558	2170706	6185708	5875052	4583553	8782262	4856411	4111156	11363554	10718208	1436009		4528260	3340745	9880414	2616346	2700239	1592883	808435	4337417	3109746	2591035	2236179	1170445	7463099	9368855	968272	3323720	4844891	4657390		4378779	2850969	6186575	2098192	5582823	9708458	5140890	3464200	7451398	2721799	1327382	2509256	1593082	8453810	9808308	6494040	4832252	3220680	857452	6172232	5651317	6311949	10944596	5150063	7041202	5245865	4086123	6187630	11558285	4381600	3052522	5014505	10797259	5453607	3538087	6673910	2167156	13789576	9823347	8827574	6276164	6058727	5095092	6949688	4257876	3217941	3077898	1576481	4010750	8408020	8030278	12166691	6715569	6713991	3130878	1232676	3142181	8401891	7590833	9466844	4337400	4047511	1668082	6620854	5887289
indole-3-propionate			indole-3-propionate	10272	28702	7695	19126	61138	17668	21387	9006	15052	7617	56495	29154		23829	9985	23046	9711	30647	31988	13467	46620	33753	11151	26005	112217	16444	15929	26377	10035	23390	31338	7716	32893	63952	92723	4783	20626	1686	10220	23270	21931	5946	23785	33462	8190	28803	55940	4052	19388	21547	18691	42831	30663	3711	98860	37543	11075	24715	21756	29208	6253	21207	13761	20441	135438	4888	9662	23961	8739	29189	490134	14493	24536	15981	7248	24162	2607	6668	23602	8914	17468	46458	29582	19606		39505	29444	20836	7992	31032	13937	16745	8367	70064	14135	27348	27321	3983	37910	36238	7051	17646	19479	29175	15227	42556	55618	7239	9471	7620	7698	27317	6499	29542	10593	8720	15609	26242	43080	2566	11274	37775	3570	19530	30850	21678	18560	12642	26021	12853	32019	34614	13374	15799	4098	28619	15604	37896	17223	14307	3091	35677	15611	12264	4096	16195	18767	26759	12263	45340	18698	30157	8255	17468	87522	27928	5204	25533	12450	41266	7738	88804	13165	73122	19945	44965	7291	44419	38196	14315	19988	7981	30120	18408	6796	17425	61886	16910	15233	7414	37695	13928	8475	18239	6560	24189	2737	17452	5241	27328	29739	21240	15588	31231	19175	39026	9106	52263	5022	1259	3688	12189	29467	11006	24665	26558	30829	10415	23978	9375	10215	16346		10036	30105	10224			241266	16165	23422	7470	6847	7356	32212	10477	25087	16906	27649	14865	23219	13943	99672	25797	7370	24006	93772	13047	4593	13977	11149	21808	33075	14492	21555	9472	12067	10617	23784	12245	13376	8709		37919	10270	23945		11334	57558	142293	16009	14670	28338	16620	6468	12077	13535			8367	22239			92728	12253	18546	14669	19356	22119	61166	8047	43660	44033	41157	6224	21526	17879	5719	13647	12958		11778	35554	24879	414222	73256	15818	9320	9480	19693	13315	14442	12474	43857	117630	25794	88549	8817	7991	16648	19704	10973		8537	31777	13562	18871	4832	4847			11711	27874	16222	8528	22594	28437	53528	109610	14699	198482	10778	30874	17199	26573	7607	38742
gentisate			gentisate	38367	40697	17659	41629	152177	18027	24159	26015	19705	8920	22857	24345	12451	36237	29731	44228	37840	28149	32722	8176	20997	39778	35867	52213	28808	17830	35680	40879	67238	26738	24528	14308	66500	53160	267878	7247	58348	27574	45848	24528	20995	13528	112942	253061	37717	49734	61499	90485	99275	39398	51843	130249	49613	20441	28617	55193	61321	25457	59446	35037	19143	44597	33076	21363	69127	3158	41295	59630	76376	30226	29364	34231	31309	58152	29924	117104	13379	65593	10034	9106	93578	73593	81599	40697	9477	37725	14111	34936	38664	62810	78606	75625	80631	98622	20616	46087	25659	54463	31387	21742	28805	29734	13746	104814	25939	56311	68206	21558	105749	14679	38285	66915	33661	71542	29915	46460	54080	57796	101094	31775	78225	50363	17096	44044	74896	20629	73390	504714	41257	82472	174694	27510	167598	48478	46271	66524	56763	150716	40699	16906	27887	216461	91434	32523	109846	23235	33996	27690	60028	31964	224377	40876	133264	99491	34942	79352	46463	83257	148543	79725	28063	82530	52105	34191	31962	48592	55559	68389	146510	114479	75665	39945	46819	19612	18582	33452	47576	616735	70974	49527	83412	153554	61022	54693	23792	86791	166635	51453	30663	120341	37913	36798	87793	15797	26390	22487	28991	45532	19780	8921	122071	41445	81579	66160	56310	223581	22668	60956	47947	36424	52054	75833	28631	122284	50136	36054	21186	28247	139292	26762	56682	38668	32517	53698	69317	47186	58208	51755	17405	13751	37031	51577	48670	159195	124808	6318	47986	13935	7991	36236	22692	23406	24530	51845	15609	22485	10973	50356	40710	115793	188211	191928	1858	24150	11150	13188	14122	47201	59275	15416	32145	97548	13192	11898	6124	328320	86832	15982	56491	44775	42373	5203	147516	39580	22856	157648	9662	7981	13380	50878	84525	68007	21555	27699	36240	47751	18025	1236667	91414	143494	10220	46276	59496	18769	41967	149418	28993	61138	31404	56658	40508	82514	77864	17912	129517	23420	22124	50525	3717	126635	95701	26017	6913	51203	57685	35022	33450	13936	18758	69859	34195	67080	25832	25651	90674	88831	20442	103671	76380	41592	324331	259515	126373	51291	59283	54385	87429
phosphocreatine			phosphocreatine	44394	86869	82058	68198	83249	110009	55559	64852	61683	81404	59101	97918	94183	65037	76185	78922	82113	117583	95675	34003	44208	80652	36513	72834	60583	79806	80274	71172	58725	61296	93843	78238	89017	101836	120037	78224	92361	47944	58734	36253	74376	64458	68387	66334	41608	80419	57051	90874	72640	50919	54451	129527	55149	94777	76750	71731	57982	83069	45717	76935	95720	68388	167462	74333	70061	64020	35243	74335	101821	107412	39406	84728	72469	79375	93101	80094	41779	70225	78191	52407	114863	55003	105179	97718	58354	68006	89382	76558	32136	75816	63186	98308	40509	80274	59091	73595	34563	70234	54445	74142	52956	41076	65781	63189	69132	68965	94954	78227	36235	92724	31008	63365	36978	90125	61326	86038	51097	84919	63735	82245	131742	55190	40324	23225	62070	51658	60392	78605	84736	52954	42738	30845	103157	88079	48325	68396	37537	56863	82339	52775	50366	55387	65968	61152	95695	74061	81960	101831	55935	53704	79069	95394	106295	34755	80752	75544	39196	67271	44418	83336	71172	72288	36679	99411	46830	64856	86532	73962	67270	79700	104385	97179	101574	66371	45285	65054	65038	33263	85107	43855	72099	46083	52757	50358	61323	83426	50182	46278	76746	86588	48499	87335	96999	65611	87521	49984	53108	106290	59641	74512	81759	36977	67081	64770	83248	60729	45527	51461	38465	48008	70058	37890	85292	70053	28436	59275	48500	63592	36388	50188	67639	69497	76739	34195	73759	42738	74494	70970	47566	51097	65779	67452	78579	57786	73196	84672	41251	34127	85615	96810	39954	51660	97367	52234	110013	78963	57979	39951	77280	106626	66100	58878	20070	81210	40318	78980	80631	107976	83996	104996	73589	69456	71872	69104	38662	53100	67269	90870	64104	45534	86567	92713	47729	96795	144754	70055	77486	79129	87313	82356	101406	52763	78796	23583	105960	66897	44787	86403	107648	83426	64852	36420	79900	152375	87709	35492	46085	85292	80844	94772	113363	65361	104988	75446	89915	68386	80838	72213	88980	58309	78423	96820	55730	46272	88829	58386	95149	95148	76750	86228	79357	121196	114651	148184	49671	113547	46086	102978	72153	80650	62824	61320	87713	45621	71366	57391	94962
3-methyladipate/pimelate			3-methyladipate/pimelate	15519	25946	25991	37142	25916	36961	35505	40120	51527	25904	18206	24080	25893	38875	25192	19123	25170	18744	15813	19618	19743	17504	21069	32124	15745	19864	23765	27534	48163	25169	15886	26547	27015	21694	16359	27662	19218	29009	23218	20878	26796	25836	48851	26834	13553	24352	18064	28076	51821	12456	34773	20831	17108	35480	15955	38035	23305	23840	20015	20140	19423	18984	19477	20956	28707	17177	19596	27506	21660	19557	20340	13442	30133	14979	12368	14144	62125	16142	15376	18678	30023	15915	10459	20984	23707	91854	19373	21227	11514	18967	17034	13280	39307	34705	19384	25944	22270	14870	20226	18329	20888	33330	19004	10102	30334	7788	12533	27391	39894	13671	12712	20281	8709	14568	13027	19199	12167	19239	13556	16017	23163	20763	18463	12950	27337	14652	21190	19131	19639	26187	45141	9996	27730	21412	13235	25631	15076	11019	16907	14236	18020	44407	14514	15521	26590	22350	18403	25303	71690	16169	85694	19023	23504	28706	11151	9175	9976	25127	32897	22932	26910	19783	15174	10945	12935	16273	20107	21071	19476	17447	28430	16487	15037	20595	15937	26409	20152	22405	28075	16980	25663	19335	24696	18823	16862	23112	22605	27282	23505	52150	43126	15972	31796	25782	21662	12832	28282	23967	33150	10136	17327	24210	16911	22715	16958	10783	52121	12980	8872	29338	27803	18168	10902	12279	14858	14663	27888	7393	28471	17819	16596	15860	25320	11862	25155	13168	15372	20457	27909	12580	17683	13520	11489	18580	27222	11676	10962	20602	15864	24956	28031	12300	22143	17869	9292	16876	21950	13117	14798	21678	39996	19336	10313	15226	20357	19236	17135	20345	24288	11074	18377	37924	18232	21875	13085	11706	39745	18554	20276	11602	25870	10559	32365	16617	21718	27384	17571	30604	15202	24987	8156	18899	26503	11323	34202	22601	14021	16667	8684	21773	16976	10464	24205	26759	28768	17940	8147	20488	20028	15581	20998	27867	18349	25256	18539	30496	14646	12563	12436	27675	15715	30434	40181	11444	34824	32055	26924	31492	19254	21257	16588	23907	38761	22864	10795	34044	12019	15021	69225	18749	33722	43655	20130	12226	14539	11420	28157
FMN			FMN																																																																																																																																																																																																																																																																																																																																																	
VMA			VMA																																																																																																																																																																																																																																																																																																																																																	
6-phosphogluconate			6-phosphogluconate		11794	7572	4976	3921	7867	13124	14368	6911	8147	12923	9405	16816		5716	4409	8408	4672	12434	13291	7396	16413		12663	11356		11493	7461	10109	6557	34866		8688	4009	5867		10419	14024	8634	9323	7530	13177	6953			10097	8237	5266	18979	43337	5375	7387	7759	17355	6550	12992	9662	4744	6747	11878	3472	7675	5049	7214	5729	37307		10615	5015	14785		7182	7240	2365	9640	6947	8172	17988	104924	7077		14889	19679	13048		8152	7917			12115		6482	57904	6376		9921	10574	5074	33416	35155	5091	5608	10384	14439	6132	10028	4911	12514	6317	6688		11719		15650	9366	7210	8729	39121	6861	9567	7770	5604	8299	10225	19090	2861	5707	3992	17057	5017	5286	12450		4469		10016	4989	8342	9751	4768	3257	3762	13986	12933	20479	9446	6875	3453	5860	23150	6071	3716	6530	9339	4909	3853		11825	8364	6313	10990	14119		35371	3013	2687	3843	4373	14674	6559	4973		2046	13289	2801	3275	5547	17896	7289		9996	7141	5812	10278	13377	11154	6079	19148	5538	11801	5100	6578	14444	8602	12127	7769	4452		13829	5765	6455		7430	10348	9483	3594	23967	5136	23138	11464	4131	5434	8377	6532	2781	4678	4823	6317		6214	9878	8362	9649		8846		10162	7943	49490	21932	5795		3803	21528	9701	12978	7396	12879	11323	6956	14358	22316	10650	7446	8992	8297	13029	2344	10678	11228	3968	4291	9275	6221	20097	5938	2497	18086	9497		14639	13943	25311	4983	3340	92323	17644	30910	6614		11852	9144	12101	14257	3086	13178	14821	10303	12882	8170	6252	12704	5857	4413	8128	6822	6427	27856	2944	14599	8175		10769	13386	9181	18954	11094	6259	7700	6964	11532	7591	13364	5297	11684	11699	16940	12194	19561	11066	8486	4599	7825		15368	25164	6358	16770	13955	6954	12805	18899	12852	10592	17843	106771	5874	5828	6128	13544	5044	6492	8847	12166	9182		15794
